,SMAPE,MASE,OWA,MAE,RMSE
W292,25.963022975962843,14.257384357697882,7.198655010298928,3957.669020432693,3989.206352672896
W293,25.36412079251689,1.074207629830686,1.3610192161398844,510.4775390625,700.4831296519621
W294,23.94046296157647,2.757546399651301,2.1630913366261613,340.9998798076923,373.0424711019888
W295,28.391314618259152,2.1600073434047977,6.277865228289668,1050.9939528245193,1065.2721967585087
W296,11.90527250794313,0.7914604836228746,0.4969695741005259,335.7595778245192,441.65365677036687
W297,13.120014793976283,0.7716927853917421,0.7434227627791674,624.1724759615385,813.9663185477095
W298,27.06368631121868,1.860455725844016,1.2091292862961558,1000.9722806490385,1159.1822824810886
W299,15.562139573412754,1.1457114262461896,0.8005586746189854,511.9879807692308,609.2093539469627
W300,34.83359985829559,2.881892860027736,1.84080529154442,752.8671499399038,805.0603326162959
W301,32.395831053602286,3.1005691794276435,2.4996080948170256,1039.2793907752405,1079.2034546996026
W302,10.52203235399316,0.8432260054891944,0.9076138174700388,335.0595890925481,440.8283901498889
W303,16.12279419389078,1.0043514793638877,0.9106604056210584,825.7676156850962,1058.7682613345942
W304,25.98881002691725,1.8675259384150995,1.1165016777051018,797.3390174278846,921.0256762854408
W305,28.98062668306203,2.1124148497137805,1.675579743372511,918.5528470552885,999.7633429715962
W306,16.321439526838656,1.0281864751459475,0.638697885618166,364.42052283653845,496.02765809913313
W307,11.37660027514967,0.7426118858011949,0.6555570328947957,359.7155573918269,455.8709148753093
W308,10.79123018013667,0.6682614411522502,0.5734530481482052,223.98600886418268,310.4709741431369
W309,10.539651789366848,0.921666932965504,0.646779472732711,721.046875,849.6121576964283
W310,11.454080950372848,0.8479202618234949,0.6308611054456503,588.5532602163462,710.5310616545357
W311,17.068195695688964,1.402448287858279,0.9773525584444184,882.1222205528846,1030.3744884309
W312,9.036492584961788,0.9170579761118436,0.5672821160618577,404.7243840144231,530.4465868397053
W313,42.136572790014895,3.873553952931608,9.75748366715492,1162.5565091646636,1168.724683239304
W314,15.72407928342612,1.5323752949584994,1.4510382240467543,1430.1328876201924,1604.9659852682037
W315,28.62471470079139,2.634796744790204,3.1964878293713634,1599.2549203725962,1655.331073902604
